trump_Anzahl Posts,trump_Sentiment Median,trump_Sentiment Standardabweichung,trump_Sentiment Minimum,trump_Sentiment Maximum,trump_negaties Sentiment,trump_positives Sentiment,trump_politische Posts,trump_wirtschaftsbezogene Posts,trump_Posts mit Schlüsselwörtern,meteo_Temperatur (°C),meteo_Relative Luftfeuchtigkeit (%),meteo_Luftdruck (hPa),meteo_Windgeschwindigkeit (km/h),meteo_Globalstrahlung (W/m²),meteo_Niederschlagsdauer (min),fx_China Volksrepublik,fx_Deutschland,fx_Frankreich,fx_Italien,fx_Vereinigte Staaten von Amerika,snb_SNB Leitzins,vix_VIX,events_Anzahl Posts,events_Sentiment Median,events_Sentiment Standardabweichung,events_Sentiment Minimum,events_Sentiment Maximum,events_negaties Sentiment,events_positives Sentiment,events_politische Posts,events_wirtschaftsbezogene Posts,events_Posts mit Schlüsselwörtern,baltic_Baltic Dry Index,SPI,Banken,Finanzen,Gesundheit,Lebensmittel,Versicherungen,date
12.0,0.0,0.73713886874739,-0.9534,0.9833,-0.5663400000000001,0.94062,,-0.3818,,11.194558823529412,77.57955882352941,968.1267647058822,3.422823529411765,925.5,0.0,0.20535847862459544,0.319113171542762,0.32811159772074827,0.3341763359321348,0.0765389315048548,0.0,-12.142197599261307,22.0,-0.6112,0.6065108085317201,-0.9231,0.836,-0.8402,0.4767,,,0.337925,-5.690298507462687,17147.46,115.29,108.46,102.61,92.66,122.76,2025-10-14 00:00:00+02:00
16.0,0.9715,0.48164696199602464,-0.5697,0.9937,-0.5697,0.9477,0.8382272727272727,0.9837,,10.769264705882351,76.83382352941176,967.8726470588235,3.4341176470588235,1571.77,0.0,0.21108261432851716,-0.20983761908881515,-0.20117111589320613,-0.208187888849376,0.44572560474052114,0.0,9.353652128218592,18.0,-0.37739999999999996,0.488414463748457,-0.9531,0.5849,-0.6705,0.4215,0.4215,,-0.09,-1.236399604352123,17269.87,115.04,107.54,102.66,94.02,122.72,2025-10-15 00:00:00+02:00
4.0,-0.15855000000000002,0.9135759300682128,-0.8717,0.9892,-0.8162,0.7163999999999999,-0.7607,0.9892,0.05874999999999997,10.54014705882353,78.48235294117647,966.7014705882352,3.66,1548.93,0.0,0.38270860658171646,0.16606194925576911,0.17430579826334114,0.18705763123894048,0.3847431270184831,0.0,-0.8169149447381008,17.0,-0.6705,0.43671823590677944,-0.875,0.765,-0.7351,0.765,,-0.33525,0.0,2.453680520781165,17451.81,114.78,107.22,103.09,101.54,119.68,2025-10-16 00:00:00+02:00
6.0,0.22305,0.8508117598309667,-0.9428,0.9968,-0.9217,0.7408,0.9968,,-0.5153666666666666,10.751470588235295,70.62661764705882,966.6110294117648,3.6769411764705886,1688.14,0.0,0.9237876788908528,0.5889385869582986,0.5969675323521662,0.5861573092142303,0.901325931702357,0.0,22.625968992248048,16.0,-0.7483500000000001,0.4746247394872431,-0.9709,0.6249,-0.8073,0.6249,-0.8689,,,1.1241446725317683,17361.83,114.64,103.95,102.71,103.21,118.39,2025-10-17 00:00:00+02:00
17.0,0.0,0.5724057302298781,-0.9654,0.9972,-0.7878333333333333,0.8748,0.9204749999999999,0.9972,-0.32275,11.486470588235294,85.70720588235294,951.7369117647058,2.4000000000000004,900.33,168.93666666666667,-0.45458948939047783,-0.13496604196201467,-0.12748526295484064,-0.12721139085906108,-0.41435980082785706,0.0,-17.8980640063216,33.0,-0.4404,0.42593138697477606,-0.91,0.836,-0.79325,0.3679,-0.25075,,,0.09666505558241223,17369.28,114.43,104.38,102.49,102.36,118.49,2025-10-20 00:00:00+02:00
4.0,0.6738999999999999,0.900968086745215,-0.94,0.993,-0.94,0.7802666666666666,,,0.026500000000000024,14.124117647058824,75.90352941176471,949.3976470588235,4.594588235294118,2317.71,210.22666666666666,-0.19910175665450724,0.21437415880067867,0.22145847387766704,0.22900105840024665,-0.14924111436724896,0.0,-12.271414821944182,11.0,-0.743,0.6406994463439581,-0.9136,0.8957,-0.8210999999999999,0.72655,-0.8402,,,1.1105746016417228,17360.58,114.61,103.69,102.77,100.98,119.57,2025-10-21 00:00:00+02:00
12.0,0.812,0.4752595433661549,-0.3219,0.9904,-0.3155,0.7921699999999999,0.9051333333333332,0.3029,0.3029,13.946029411764707,89.07588235294118,948.6714705882354,4.131529411764706,1204.27,262.9066666666667,-0.21610364932463932,-0.11133915951027085,-0.10464980390546552,-0.1071743771649758,-0.2995643728453956,0.0,-1.974766867800326,17.0,-0.8271,0.44267453046958843,-0.9403,0.4588,-0.8555,0.43035,,,,-0.8834765998089744,17351.42,114.59,104.13,102.9,100.18,120.35,2025-10-22 00:00:00+02:00
9.0,0.9009,0.6689904840711696,-0.9349,0.9714,-0.5781499999999999,0.7862571428571429,-0.2214,,,11.44029411764706,78.4975,942.935294117647,10.424470588235295,845.65,279.33,-0.22555046008573276,-0.15173083122469455,-0.14558232268119253,-0.14923459891041935,-0.19869391939804082,0.0,4.085058757694471,14.0,-0.0386,0.428559441553975,-0.9545,0.4628,-0.7415499999999999,0.2732,-0.05985,,,-0.8913514815707013,17325.9,115.32,104.7,101.96,98.9,121.08,2025-10-23 00:00:00+02:00
18.0,0.0,0.47116058736376426,-0.6239,0.956,-0.5043599999999999,0.75535,-0.448,-0.09146666666666665,-0.0686,9.119558823529411,64.08823529411765,955.3988235294119,8.793882352941177,2886.95,77.97333333333334,0.20577197248032864,0.06081264449331325,0.06648680088914283,0.05993178656429343,0.2030072787477799,0.0,-6.989247311827961,19.0,-0.6908,0.5956829556771039,-0.9042,0.91,-0.79325,0.7269,-0.8881,-0.3182,,-3.208556149732622,17348.92,115.71,105.15,102.06,98.29,121.48,2025-10-24 00:00:00+02:00
60.0,0.7957,0.6570491478780508,-0.9771,0.9953,-0.9632000000000001,0.8731857142857143,0.3607180555555556,0.6585666666666666,0.9756,7.5920588235294115,84.88406862745099,955.5247058823529,9.964235294117646,373.08,679.0133333333333,-0.2573539348149301,-0.2507838523441164,-0.24566632197060567,-0.2540135952358469,-0.023109916163754907,0.0,-5.375722543352602,41.0,-0.1779,0.5468075307056072,-0.9325,0.8126,-0.7487999999999999,0.654,-0.59055,-0.6705,0.019550000000000012,-0.7533902561526862,17295.35,115.9,106.08,101.0,97.91,122.26,2025-10-27 00:00:00+01:00
2.0,0.0,0.0,0.0,0.0,,,,,,12.030588235294118,69.54705882352941,960.8648529411764,6.298588235294118,2715.96,0.0,0.21159087964617296,0.13859889930247782,0.14326464059990496,0.14313177268756583,0.29193388458412795,0.0,-3.5430665852168697,19.0,-0.6597,0.5744670949305057,-0.8834,0.8074,-0.7373000000000001,0.7003,,0.021199999999999997,0.8074,-1.3157894736842146,17080.74,115.63,106.24,98.3,97.11,121.6,2025-10-28 00:00:00+01:00
42.0,0.0,0.5861136394314043,-0.9702,0.9758,-0.8958666666666666,0.7158789473684211,0.9758,0.7318666666666668,0.4133,10.713235294117647,75.745,954.3604411764707,2.626588235294118,2541.91,88.22,-0.32550693170632083,-0.2160647582678532,-0.21201957814996897,-0.21246451960935664,-0.33698468866902864,0.0,3.9898670044332007,18.0,-0.5022500000000001,0.42488119235190813,-0.8658,0.4404,-0.64795,0.4404,-0.6705,0.4404,-0.09249999999999997,0.5641025641025532,17047.45,115.75,105.6,98.32,95.84,121.16,2025-10-29 00:00:00+01:00
15.0,0.0,0.5942265182170693,-0.9504,0.9981,-0.9466,0.7497166666666667,,,0.7696000000000001,11.723676470588236,79.9779411764706,958.8658823529412,3.0684705882352943,958.03,78.57666666666667,-0.19789958907190375,-0.11936282768730822,-0.11587615235004733,-0.12888583335204373,-0.34832313421717664,0.0,3.0450669914738215,9.0,0.0,0.6199144860381954,-0.875,0.8176,-0.6494,0.6597,,-0.5719,-0.24735,1.1218765935747,17063.8,116.46,105.89,98.8,94.71,121.45,2025-10-30 00:00:00+01:00
9.0,0.0,0.6667167466606623,-0.8955,0.9951,-0.8955,0.9366749999999999,0.9762,0.95645,0.49755,12.4375,78.10573529411764,961.1733823529412,2.9223529411764706,2305.6,0.0,-0.32697286130843883,0.013756228508854385,0.01662494669669723,0.017063488640567392,-0.37195955287973037,0.0,-0.05910165484634966,9.0,0.2023,0.6507093129808424,-0.9371,0.8834,-0.8225,0.3818,,,,-0.8572869389813387,16982.04,116.18,105.95,98.68,93.94,119.54,2025-10-31 00:00:00+01:00
145.0,0.31095,0.6016374714061616,-0.975,0.9969,-0.7676857142857143,0.87615,0.9586745762711865,0.9076115384615384,0.8625333333333334,9.786470588235295,74.03720588235294,969.4036764705882,3.708,2089.83,0.0,-0.5755249476319113,-0.16647036731893827,-0.16422444680961323,-0.1705208503423261,-0.691467761864828,0.0,3.134240094618579,54.0,-0.67565,0.5616596677657537,-0.91,0.765,-0.765,0.4588,0.4404,,0.4404,-1.068158697863686,16982.87,116.64,105.51,98.67,94.7,119.34,2025-11-03 00:00:00+01:00
18.0,0.8604,0.6783496271348477,-0.9037,0.9963,-0.8393999999999999,0.8497785714285715,0.8785571428571428,0.7642,0.76805,8.616617647058822,76.64999999999999,968.4823529411765,2.3216470588235296,2651.21,0.0,-0.15446483070938877,-0.08435513703589637,-0.08261074695351533,-0.08772726943940823,-0.19702828479368772,0.0,-1.5481651376146766,20.0,-0.6705,0.44393563592271484,-0.9565,0.6705,-0.81155,0.6705,,-0.9413,,0.6683804627249268,17036.92,116.75,104.76,100.14,96.06,120.4,2025-11-04 00:00:00+01:00
23.0,0.0,0.5503500707688307,-0.8008,0.9833,-0.555275,0.7872272727272727,0.36515714285714285,,,8.389852941176471,78.47411764705882,963.9913235294118,3.2047058823529415,2489.28,0.0,-0.20863163871430723,-0.09220268939840182,-0.09121891979222418,-0.08766944840742363,-0.258108036014959,0.0,10.658124635993005,10.0,-0.07655,0.6588335099923871,-0.926,0.7845,-0.66845,0.6647,,,,2.298263534218581,17084.84,116.63,106.17,99.95,96.28,121.44,2025-11-05 00:00:00+01:00
20.0,0.6114,0.6656840716609929,-0.9563,0.9927,-0.6706,0.7781846153846155,0.41408000000000006,0.975,0.8837,4.888529411764706,95.18294117647058,957.4139705882353,3.3049411764705887,1342.05,24.64666666666667,0.12893019000081996,-0.060440389916216475,-0.060042452093700405,-0.06683236780112844,0.19879779188665125,0.0,-5.2105263157894655,16.0,-0.37095,0.5967889716013526,-0.9862,0.7906,-0.76715,0.5022500000000001,-0.6486,,,2.9955067398901747,16989.38,116.75,104.79,99.9,96.21,120.87,2025-11-06 00:00:00+01:00
12.0,0.1471,0.7523348450092894,-0.9335,0.9857,-0.70118,0.6976,0.6883,0.0242,0.9505,5.3319117647058825,93.6089705882353,957.0991176470588,2.5044705882352942,1316.16,0.0,0.1190641486217503,-0.11564761214115649,-0.11581422073678738,-0.1082816910994211,0.10015739742303964,0.0,8.273181565796772,16.0,-0.4697,0.5942443540259063,-0.9081,0.8225,-0.74595,0.6502,,,0.1307,1.987396994667967,16974.56,117.47,103.84,100.02,96.63,120.72,2025-11-07 00:00:00+01:00
59.0,0.0,0.6698132672782602,-0.9609,0.9962,-0.7151090909090909,0.8332333333333334,0.25615,-0.42655,-0.06723333333333335,7.058970588235294,90.10955882352941,960.915294117647,2.7656470588235296,441.03999999999996,0.0,0.21496062338450805,0.02088229997554425,0.02031971847968883,0.01632601024432745,0.26185631583608426,0.0,-2.1538461538461617,49.0,-0.296,0.6121168053021689,-0.9337,0.9623,-0.68065,0.80125,-0.128,,0.8176,-0.9505703422053258,17179.19,118.4,105.67,101.8,96.9,121.85,2025-11-10 00:00:00+01:00
17.0,0.0,0.4627585770012646,-0.8398,0.9971,-0.8398,0.7888200000000001,0.817,-0.8398,0.07865,10.046176470588236,70.22470588235294,962.2326470588235,1.9969411764705882,2260.32,0.0,0.3433593370746557,0.36248538309808787,0.36154816856621697,0.34989331939638824,0.32511109673645233,0.0,-7.756813417190756,20.0,-0.59265,0.48695919149781997,-0.9136,0.8519,-0.6537,0.56255,-0.6705,,,-0.5758157389635365,17503.42,118.85,107.29,104.58,99.01,122.85,2025-11-11 00:00:00+01:00
7.0,0.984,0.997295318778316,-0.9831,0.9948,-0.8678,0.98765,0.9904,,,8.94735294117647,74.70029411764706,962.4904411764705,2.747294117647059,2030.3,0.0,0.4344691530854039,0.4551218537434565,0.4540396117416856,0.45625910686899473,0.4706647087518556,0.0,-1.8181818181818188,11.0,-0.8074,0.5567084157634211,-0.9509,0.4767,-0.891,0.42925,-0.8979,,,-2.0270270270270285,17627.02,119.06,108.22,105.47,99.53,123.12,2025-11-12 00:00:00+01:00
,,,,,,,,,,12.016617647058823,61.09441176470588,962.4967647058824,2.148,1919.44,0.0,0.20586588222899493,0.06811929589600751,0.06700562421686485,0.05855344833261,0.48570129834120124,0.0,1.331018518518512,20.0,-0.45625000000000004,0.456817835281832,-0.9552,0.765,-0.6705,0.48365,,-0.39385,-0.128,2.3152709359606005,17545.05,119.07,107.38,105.46,98.96,123.97,2025-11-13 00:00:00+01:00
13.0,0.6016,0.7412121693550371,-0.9683,0.988,-0.7336750000000001,0.8040428571428572,0.6016,0.6016,,12.181764705882353,65.81102941176471,956.5876470588236,3.0691764705882356,1521.85,0.0,0.4233932697966125,0.37464650943290767,0.37347673229657374,0.3743073398837726,0.39310867630750757,0.0,14.220445459737284,24.0,-0.7393000000000001,0.47339196307766124,-0.9738,0.5106,-0.802,0.38155,,,,2.3110255175734284,17391.52,118.05,105.91,104.08,97.85,121.21,2025-11-14 00:00:00+01:00
44.0,0.0,0.6046841887260144,-0.9587,0.9918,-0.7674,0.8227090909090908,0.4496,0.2951333333333333,0.509575,6.556764705882353,86.74235294117646,957.1630882352941,3.7665882352941185,431.65000000000003,382.27,-0.13313296493785431,-0.09353247795306219,-0.09450267185551198,-0.08818960082983551,-0.2750869371664577,0.0,-0.8500000000000063,47.0,-0.296,0.5456280719399331,-0.9042,0.9313,-0.6991,0.5106,-0.296,,0.6678,1.3176470588235345,17318.97,118.34,105.56,104.43,97.16,119.69,2025-11-17 00:00:00+01:00
6.0,0.5585,0.4713720388398107,0.0,0.9686,,0.757275,0.61302,0.9435,,2.201764705882353,77.09970588235294,963.2354411764707,3.0903529411764707,1641.49,0.0,-0.20320929080429595,-0.13482133976585597,-0.1355063350086505,-0.15091389769430474,-0.26182135195669254,0.0,12.859304084720137,20.0,-0.5641,0.5183138923724848,-0.9485,0.8271,-0.6705,0.5267,0.4215,,,2.926149558755231,17143.97,116.99,103.55,105.15,96.4,117.84,2025-11-18 00:00:00+01:00
13.0,0.0,0.5237403350800315,-0.7804,0.9653,-0.63775,0.6856166666666667,,-0.24755,-0.24755,3.6325,64.88426470588236,953.7963235294118,4.417411764705882,1765.77,3.813333333333333,-0.6267954901310824,-0.488221452685178,-0.4885654939300488,-0.4841869449590197,-0.6221686266238868,0.0,10.321715817694388,20.0,-0.534,0.6135582702134887,-0.9369,0.9403,-0.7464999999999999,0.5328999999999999,0.4215,,,1.9855595667870096,17218.49,117.12,104.47,105.83,96.6,117.65,2025-11-19 00:00:00+01:00
24.0,-0.05135,0.6287636598769716,-0.9598,0.9448,-0.7928363636363636,0.6375333333333334,-0.011149999999999993,0.24225,,2.1777941176470588,85.62161764705881,955.8626470588234,4.209882352941176,909.26,181.52333333333334,-0.4747959469952767,-0.14228498140341772,-0.1421267371485624,-0.14976848660361863,-0.5567440227489562,0.0,-4.171729445119487,20.0,-0.39615,0.5375376589989815,-0.8932,0.7906,-0.7579,0.4215,0.012200000000000003,,,0.4424778761061843,17253.92,117.12,104.27,105.44,96.42,117.75,2025-11-20 00:00:00+01:00
2.0,0.0,0.0,0.0,0.0,,,,,,0.3255882352941177,76.86191176470588,962.5816176470589,5.399294117647059,579.83,1.2466666666666668,-0.03151992279969429,0.018725170100730715,0.019490672434674394,0.01716658753285749,0.02664021560769836,0.0,11.665257819103969,14.0,-0.4215,0.5661724806603928,-0.93,0.8402,-0.71055,0.5267,-0.8402,,,0.22026431718060735,17342.35,117.81,102.77,107.06,97.96,118.5,2025-11-21 00:00:00+01:00
41.0,0.0,0.5832400901668007,-0.9843,0.9919,-0.74,0.82745,0.7798,0.8241,0.0034833333333333383,4.603088235294117,96.25323529411764,945.2870588235295,3.5223529411764707,267.32,898.8966666666666,-0.27445281703416535,-0.24629706644975213,-0.24484833741040823,-0.2531714870355861,-0.245958965454518,0.0,-11.317183951551858,37.0,-0.5106,0.5578512300865625,-0.9673,0.8591,-0.61215,0.5570999999999999,,-0.4404,0.50475,0.879120879120876,17386.54,117.45,102.58,106.72,97.72,118.24,2025-11-24 00:00:00+01:00
4.0,0.9809,0.4930099686280863,0.0,0.9959,,0.9859,0.98655,0.9772,0.9846,4.221323529411765,89.46794117647059,949.3886764705883,5.244,596.04,456.52666666666664,-0.5462662817192876,-0.3137287284772028,-0.31144937437299625,-0.3144528577333938,-0.28238272484277793,0.0,-12.419974391805377,17.0,-0.2023,0.4320747589861518,-0.8402,0.5267,-0.6705,0.3947,,,,0.6100217864923652,17542.28,118.43,104.02,108.07,97.14,119.2,2025-11-25 00:00:00+01:00
28.0,0.0,0.543094573794156,-0.9389,0.9918,-0.77515,0.8973583333333334,0.7184571428571429,0.9593,0.962,3.010294117647059,93.76897058823529,962.1066176470588,2.8249411764705883,404.9,286.1066666666667,0.2461443178725986,0.030323895742578877,0.03357515883608553,0.03827042938002734,0.3364814783846537,0.0,-9.551656920077978,22.0,-0.38155,0.53169955348219,-0.9659,0.8176,-0.7263,0.6124,,,0.043366666666666685,3.9844088349935136,17615.97,118.86,105.26,108.38,96.74,120.46,2025-11-26 00:00:00+01:00
3.0,0.708,0.17396842625411466,0.636,0.9668,,0.7702666666666667,,,,2.562205882352941,79.62235294117647,967.8819117647059,2.575058823529412,1393.45,0.0,0.17400228412409735,0.05085442605148316,0.05515995483675873,0.05923458874173004,0.10105231542627546,0.0,-7.38146551724137,22.0,-0.61815,0.5272799783032545,-0.9451,0.9022,-0.6908,0.38075000000000003,-0.743,,0.9022,3.290295710120783,17640.02,119.51,106.36,107.77,97.08,121.22,2025-11-27 00:00:00+01:00
13.0,0.5994,0.7518767690048888,-0.9418,0.9959,-0.8592333333333334,0.8046,-0.13666,,0.9959,2.634558823529412,75.16558823529412,965.2726470588234,3.1051764705882356,2006.3799999999999,21.86333333333333,-0.18150779951173757,-0.03488270241041036,-0.0294424937968496,-0.04435316026016878,-0.09127318456393363,0.0,0.11634671320535084,10.0,-0.5184500000000001,0.3521996788439447,-0.8126,0.2263,-0.5994,0.2263,,,,3.2258064516129004,17652.88,120.04,106.58,107.52,96.98,121.17,2025-11-28 00:00:00+01:00
30.0,0.639,0.368507683094939,-0.5838,0.9957,-0.5838,0.7455142857142858,0.43006666666666665,0.9047,0.8920375,4.322745098039215,84.79789215686274,962.7066176470589,2.4649411764705884,447.62,0.0,0.41867549636653845,-0.008143908371860409,-0.0013897870256962541,-0.0026490522732847133,0.4376974189497007,0.0,-4.997094712376526,54.0,-0.5859,0.5725152120921532,-0.9231,0.9201,-0.78735,0.52565,-0.29414999999999997,0.42145,0.41960000000000003,0.8984375000000044,17660.92,120.64,106.13,107.72,97.1,120.57,2025-12-01 00:00:00+01:00
94.0,0.0,0.3420736671119418,-0.8264,0.989,-0.7361,0.7713111111111111,0.7935800000000001,0.25405,0.25405,2.1216176470588235,93.77926470588235,959.6110294117648,4.4632941176470595,1652.27,0.0,-0.20014028347070667,-0.08422493652340268,-0.07730349685372007,-0.0643559778107261,-0.1896394161900128,0.0,5.44342507645259,14.0,0.0,0.5145783482459366,-0.8442,0.9538,-0.5822,0.6369,,,,0.6581494386372455,17706.37,121.06,106.05,108.96,95.95,121.08,2025-12-02 00:00:00+01:00
6.0,0.8146500000000001,0.4625129345939059,0.0,0.9691,,0.8849,0.5772666666666667,,,2.345637254901961,91.02470588235295,958.6222549019608,2.5821176470588236,349.33,0.0,0.2538294100846272,0.002735007042975468,0.010679682085101838,-0.002050998984282071,0.30243369835174505,0.0,-3.7703016241299236,7.0,-0.4404,0.5784678379338039,-0.7906,0.7003,-0.46775,0.65635,-0.0516,,0.6124,9.423076923076934,17676.79,120.92,105.32,109.58,95.36,118.9,2025-12-03 00:00:00+01:00
11.0,0.9514,0.7106462577375354,-0.9473,0.9925,-0.825,0.8486111111111111,0.97635,0.9912,-0.825,3.0032352941176472,90.79794117647059,953.3791176470588,3.3049411764705883,399.02,0.0,0.3680463675887147,-0.04189838084056596,-0.0332055857959479,-0.043489045582689734,0.24069135931490404,0.0,-3.074141048824608,13.0,0.0,0.5547627643809466,-0.8074,0.8555,-0.7096,0.5788,0.34,,0.83655,-1.089630931458696,17740.41,121.61,106.64,108.87,96.33,119.59,2025-12-04 00:00:00+01:00
14.0,0.0185,0.48058190717659616,-0.4019,0.9809,-0.39405,0.7205499999999999,,,,4.652941176470588,91.47764705882352,957.5663235294118,2.3957647058823532,390.21,215.68,-0.41131434664940514,-0.1899603833991903,-0.18051152789489988,-0.16764049239627044,-0.4078844385306257,0.0,-1.8656716417910335,12.0,-0.24695,0.546744119074384,-0.8834,0.743,-0.54985,0.47965,-0.04600000000000001,,,-3.0916844349680117,17777.13,121.45,109.92,109.21,95.67,117.62,2025-12-05 00:00:00+01:00
39.0,0.0,0.6994518415713381,-0.9938,0.9947,-0.56142,0.8650100000000001,-4.999999999999449e-05,0.033299999999999996,0.9205666666666668,10.023529411764706,93.74573529411765,965.7297058823528,3.525882352941177,956.61,77.26,-0.14786668971243921,-0.1411719498905062,-0.131212848201534,-0.14685732476580338,-0.1709733322759477,0.0,-2.344740177439797,42.0,-0.2263,0.5744067076137204,-0.9509,0.9349,-0.6597,0.50715,-0.29515,-0.6374,-0.012499999999999956,-1.2101210121012063,17833.09,121.54,111.24,110.06,95.17,117.82,2025-12-08 00:00:00+01:00
2.0,-0.7033,0.2780343863625505,-0.8999,-0.5067,-0.7033,,,-0.7033,-0.7033,6.846323529411765,97.29588235294118,963.925882352941,2.5122352941176476,1000.15,6.24,-0.20603403047044777,-0.20631672027150438,-0.195836224362822,-0.18803414150737607,-0.17066609947377076,0.0,8.111615833874097,27.0,-0.6249,0.49652853451140716,-0.9217,0.936,-0.6705,0.50065,0.0258,,,-5.0853749072011905,17768.45,121.92,111.73,109.7,94.7,118.4,2025-12-09 00:00:00+01:00
5.0,0.4574,0.29677330237068156,0.4252,0.9893,,0.65236,0.4252,,,7.715147058823529,84.71323529411765,968.3494117647058,2.015294117647059,1064.07,0.2733333333333333,0.05273055956402928,0.17284690586876206,0.18374223615709173,0.18332536596863402,0.028027187471502124,0.0,1.6206482593037252,20.0,-0.41895000000000004,0.5055097065807622,-0.926,0.5106,-0.7579,0.4019,0.0258,-0.8625,,-4.966757919436837,17761.37,121.95,111.24,110.12,94.4,117.61,2025-12-10 00:00:00+01:00
7.0,0.758,0.6449735051775014,-0.7109,0.9964,-0.7109,0.8818999999999999,0.506875,0.023550000000000015,0.39629999999999993,7.933382352941177,90.97676470588236,968.2942647058823,3.087529411764706,415.90999999999997,0.0,0.8132300586353836,0.3059187808708064,0.31712618080323995,0.30794291410036756,0.8677462487283849,0.0,-6.851742468989963,14.0,-0.4853,0.5418729079835911,-0.8979,0.6124,-0.5708500000000001,0.5719,-0.5994,,,-5.596707818930035,17737.21,121.93,112.13,109.46,94.47,118.01,2025-12-11 00:00:00+01:00
2.0,0.005199999999999982,1.3930003589374986,-0.9798,0.9902,-0.9798,0.9902,-0.9798,0.9902,,6.222549019607843,89.41058823529411,968.3588235294117,3.291529411764706,1273.22,0.0,0.42874360866533845,0.15082355441577988,0.1621012718646897,0.1627087092824997,0.4186926326249729,0.0,-5.833861762840842,7.0,-0.4767,0.6640457707976806,-0.9403,0.891,-0.802,0.55865,-0.3612,,,-3.8796861377506486,17729.15,122.47,114.2,108.87,94.53,118.62,2025-12-12 00:00:00+01:00
24.0,0.23835,0.6020428536544251,-0.8732,0.9843,-0.4706666666666666,0.750175,0.47855,0.9706999999999999,0.9843,1.5901470588235294,92.3195588235294,964.4245588235293,2.851764705882353,512.42,0.0,-0.2611353704632169,-0.2592832919740329,-0.2480328819790767,-0.2524156835169711,-0.1722161821182011,0.0,5.993265993265995,39.0,-0.3994,0.4376963125792294,-0.9652,0.6486,-0.6705,0.5411250000000001,-0.13635,-0.15464999999999998,0.3612,-0.5442176870748328,17915.2,122.81,114.1,110.51,95.73,120.09,2025-12-15 00:00:00+01:00
4.0,-0.46755,0.7943277592824429,-0.8268,0.914,-0.5873,0.914,,,,2.409558823529412,91.8635294117647,960.0505882352942,2.8983529411764706,366.53,0.0,-0.036047066648703385,-0.10514496577223031,-0.09390574026941767,-0.10787367108430201,0.016323431425835366,0.0,4.828462515883092,12.0,-0.5561499999999999,0.5227158675435616,-0.9509,0.4215,-0.8519,0.41169999999999995,-0.8519,,,0.5015959872320952,17920.48,122.94,116.93,110.02,95.29,119.99,2025-12-16 00:00:00+01:00
12.0,0.0,0.7290716194502971,-0.9779,0.9857,-0.77764,0.9426333333333333,0.3173,0.8981,0.3317333333333334,5.721617647058824,87.45544117647059,966.4301470588235,1.7195294117647058,705.55,0.0,-0.17877064753339944,0.08318004709746418,0.09412880165220461,0.09851577395056932,-0.24678885251978588,0.0,-0.12121212121212199,8.0,0.0,0.6129452467681875,-0.9349,0.8402,-0.8271,0.296,-0.1531,,0.8402,-3.765880217785844,17892.92,124.01,117.48,109.99,96.32,120.47,2025-12-17 00:00:00+01:00
6.0,0.99305,0.004797777263136186,0.9833,0.9938,,0.9903333333333334,0.9903333333333334,,0.9851,3.3758823529411766,94.61073529411765,967.7636764705882,3.3776470588235297,1128.35,1.1733333333333333,0.13736746227968055,0.10063784483724802,0.11136383044059173,0.0979325966691702,0.1547113193934635,0.0,6.917475728155353,9.0,-0.4019,0.6965400648522987,-0.9477,0.8519,-0.8555,0.78515,-0.34,,0.8519,-2.3573785950023574,18054.91,124.89,120.38,110.52,97.06,120.8,2025-12-18 00:00:00+01:00
11.0,0.0,0.7370470216898093,-0.9544,0.9478,-0.733875,0.888225,0.11504999999999999,-0.2758333333333333,,4.502941176470588,87.16441176470589,967.4270588235294,2.929411764705882,507.0,0.5566666666666666,0.20508975439010868,0.2688133572882112,0.2790157686435757,0.2846095906086754,0.18035738869672802,0.0,-4.256526674233829,13.0,-0.34,0.3882703043380594,-0.9612,0.3612,-0.51705,0.3612,,,0.3612,-2.3177209077740235,18088.46,124.76,120.6,111.54,95.77,121.62,2025-12-19 00:00:00+01:00
10.0,0.8523499999999999,0.512206989941704,-0.9261,0.9944,-0.9261,0.88378,0.6554,,,1.0208823529411766,91.62558823529412,954.0933823529411,4.046117647058824,796.2,0.0,0.17203708162971676,0.05023180059284815,0.05994001790350367,0.05509296839267819,0.19354095273231842,0.0,-11.618257261410792,30.0,-0.35150000000000003,0.5261953846786789,-0.9231,0.7351,-0.66135,0.4491,0.13805,-0.4551,-0.4551,-2.1749876421156666,18098.52,125.13,120.82,111.72,94.91,122.04,2025-12-22 00:00:00+01:00
9.0,0.9561,0.6208562212783246,-0.91,0.9976,-0.91,0.9381875,0.98675,0.96845,0.506175,0.4385294117647059,89.22308823529411,956.947794117647,5.560235294117647,308.69,0.023333333333333334,0.5108874935331853,0.0917025724419096,0.10072276408006342,0.07506403248391802,0.6134944673965359,0.0,-5.566733735747819,14.0,-0.5971500000000001,0.4994846462786738,-0.872,0.6808,-0.6958,0.5698,,-0.6958,0.6808,-4.5477513895907045,18186.12,125.7,121.16,112.77,94.64,122.68,2025-12-23 00:00:00+01:00
